id,category,value,text_data
79110,A,1558,x
79111,D,1966,x
79113,B,1298,x
79115,A,1417,x
79118,B,1823,x
79120,A,1238,x
79121,C,1503,x
79123,C,1187,x
79124,D,1864,x
79127,A,1149,x
79132,C,1238,x
79133,B,1269,x
79134,C,1965,x
79136,B,1129,x
79137,D,1370,x
79140,C,1156,x
79141,D,1093,x
79143,A,1173,x
79147,A,1061,x
79148,A,1323,x
79149,C,1084,x
79152,B,1558,x
79153,B,1371,x
79160,C,1749,x
79162,B,1661,x
79165,B,1340,x
79166,A,1273,x
79168,B,1147,x
79169,C,1444,x
79170,D,1922,x
79171,A,1534,x
79177,B,1086,x
79181,C,1839,x
79183,A,1948,x
79184,A,1519,x
79185,C,1628,x
79187,A,1287,x
79189,D,1039,x
79190,A,1510,x
79193,D,1507,x
79194,D,1774,x
79195,D,1128,x
79199,B,1625,x
79201,C,1800,x
79202,B,1657,x
79207,A,1722,x
79208,D,1622,x
79209,D,1091,x
79210,B,1858,x
79211,B,1014,x
79213,A,1813,x
79214,C,1617,x
79216,B,1396,x
79217,C,1991,x
79219,D,1796,x
79220,A,1159,x
79221,A,1541,x
79225,D,1807,x
79226,A,1687,x
79227,A,1768,x
79230,B,1263,x
79231,B,1192,x
79233,A,1394,x
79236,B,1793,x
79237,C,1587,x
79239,A,1779,x
79241,D,1128,x
79242,C,1318,x
79244,C,1479,x
79246,C,1515,x
79248,C,1287,x
79249,A,1030,x
79251,A,1329,x
79252,B,1196,x
79253,C,1419,x
79255,D,1601,x
79257,D,1128,x
79258,D,1669,x
79260,A,1410,x
79264,D,1881,x
79270,A,1719,x
79271,B,1258,x
79272,D,1708,x
79279,C,1230,x
79280,A,1756,x
79282,B,1469,x
79285,C,1525,x
79288,B,1591,x
79289,D,1485,x
79292,A,1696,x
79293,A,1537,x
79294,B,1239,x
79295,D,1602,x
79296,D,1235,x
79297,B,1512,x
79298,D,1669,x
79301,D,1713,x
79303,A,1758,x
79304,B,1047,x
79305,A,1172,x
79306,C,1394,x
79309,A,1735,x
79310,A,1652,x
79314,A,1708,x
79315,C,1486,x
79317,B,1243,x
79319,C,1427,x
79324,A,1174,x
79325,D,1159,x
79327,C,1504,x
79330,A,1338,x
79331,D,1431,x
79332,C,1545,x
79334,D,1856,x
79335,D,1179,x
79336,C,1115,x
79337,C,1015,x
79339,B,1584,x
79341,A,1033,x
79342,A,1248,x
79344,B,1210,x
79345,D,1838,x
79348,C,1771,x
79351,D,1400,x
79353,D,1617,x
79354,C,1164,x
79358,A,1718,x
79361,D,1036,x
79364,C,1715,x
79366,D,1422,x
79369,C,1986,x
79371,C,1094,x
79372,C,1126,x
79375,C,1712,x
79376,C,1405,x
79378,A,1877,x
79379,D,1996,x
79380,C,1510,x
79382,C,1631,x
79384,B,1328,x
79389,C,1261,x
79392,D,1806,x
79394,A,1777,x
79395,C,1890,x
79396,C,1815,x
79399,B,1902,x
79401,D,1946,x
79402,D,1056,x
79403,C,1128,x
79404,A,1273,x
79408,A,1892,x
79409,A,1453,x
79411,D,1723,x
79412,A,1757,x
79413,C,1513,x
79414,A,1187,x
79415,B,1681,x
79418,D,1385,x
79419,D,1745,x
79422,B,1813,x
79423,C,1558,x
79424,A,1931,x
79425,B,1961,x
79426,B,1960,x
79427,A,1287,x
79430,C,1838,x
79431,C,1637,x
79435,D,1894,x
79439,A,1303,x
79440,C,1251,x
79443,B,1063,x
79445,D,1574,x
79446,A,1796,x
79448,D,1900,x
79449,A,1176,x
79450,D,1971,x
79453,D,1139,x
79454,A,1978,x
79455,B,1287,x
79459,D,1282,x
79462,A,1388,x
79463,B,1558,x
79464,B,1886,x
79465,D,1453,x
79466,A,1367,x
79468,A,1689,x
79470,A,1941,x
79471,D,1461,x
79472,C,1602,x
79474,D,1682,x
79477,D,1772,x
79479,A,1713,x
79480,D,1745,x
79481,C,1191,x
79483,A,1122,x
79486,A,1743,x
79487,B,1087,x
79488,B,1774,x
79490,A,1016,x
79491,D,1585,x
79492,B,1482,x
79493,A,1891,x
79494,A,1922,x
79496,C,1657,x
79502,C,1483,x
79504,A,1661,x
79507,A,1734,x
79509,C,1332,x
79514,C,1439,x
79519,A,1213,x
79520,A,1343,x
79522,B,1902,x
79523,B,1826,x
79526,D,1217,x
79530,D,1519,x
79532,C,1251,x
79533,A,1311,x
79536,B,1228,x
79538,D,1434,x
79540,D,1331,x
79541,B,1277,x
79542,C,1538,x
79543,D,1514,x
79548,B,1908,x
79556,B,1603,x
79557,A,1049,x
79558,B,1572,x
79559,B,1901,x
79560,C,1611,x
79561,B,1344,x
79563,C,1407,x
79564,A,1487,x
79570,C,1337,x
79572,C,1433,x
79574,B,1988,x
79575,A,1323,x
79576,C,1908,x
79578,D,1866,x
79581,A,1406,x
79585,A,1400,x
79587,C,1263,x
79589,B,1913,x
79590,A,1604,x
79591,D,1261,x
79592,A,1046,x
79594,D,1392,x
79595,B,1733,x
79596,B,1668,x
79599,C,1949,x
79602,C,1613,x
79604,A,1915,x
79605,C,1471,x
79606,A,1979,x
79607,D,1796,x
79608,C,1491,x
79609,B,1844,x
79610,C,1926,x
79611,B,1023,x
79612,A,1232,x
79614,C,1526,x
79616,A,1566,x
79617,A,1149,x
79619,C,1121,x
79622,A,1973,x
79623,A,1444,x
79624,A,1312,x
79625,C,1998,x
79628,B,1606,x
79630,B,1511,x
79631,D,1783,x
79633,B,1760,x
79636,B,1883,x
79638,A,1253,x
79639,C,1742,x
79640,A,1853,x
79646,B,1027,x
79647,C,1791,x
79648,A,1661,x
79649,C,1132,x
79653,A,1801,x
79658,A,1281,x
79659,D,1530,x
79661,D,1781,x
79662,A,1505,x
79664,D,1682,x
79666,D,1237,x
79669,C,1064,x
79670,B,1602,x
79671,A,1425,x
79672,C,1037,x
79674,C,1715,x
79676,A,1088,x
79679,C,1289,x
79684,D,1079,x
79685,A,1699,x
79690,A,1039,x
79694,A,1802,x
79695,C,1346,x
79696,A,1647,x
79697,D,1696,x
79698,C,1534,x
79699,D,1547,x
79701,C,1901,x
79703,A,1538,x
79704,C,1508,x
79708,B,1107,x
79710,B,1610,x
79711,A,1022,x
79712,B,1430,x
79713,C,1549,x
79715,C,1478,x
79716,A,1597,x
79717,A,1650,x
79721,B,1036,x
79724,C,1053,x
79726,D,1199,x
79727,D,1298,x
79729,B,1914,x
79730,D,1012,x
79732,C,1308,x
79734,A,1256,x
79735,C,1049,x
79737,C,1245,x
79738,B,1071,x
79741,D,1264,x
79742,C,1393,x
79751,B,1645,x
79752,C,1989,x
79756,A,1514,x
79759,B,1056,x
79762,D,1778,x
79763,D,1147,x
79765,B,1846,x
79768,C,1249,x
79769,B,1478,x
79772,A,1549,x
79773,B,1949,x
79775,B,1546,x
79776,A,1838,x
79778,A,1954,x
79780,B,1320,x
79781,C,1101,x
79783,B,1212,x
79785,A,1449,x
79786,D,1510,x
79789,A,1253,x
79792,A,1464,x
79793,A,1891,x
79795,B,1024,x
79797,A,1124,x
79805,A,1155,x
79806,B,1811,x
79807,A,1830,x
79811,D,1394,x
79814,C,1012,x
79815,D,1028,x
79817,A,1446,x
79818,B,1638,x
79821,B,1740,x
79822,D,1790,x
79824,C,1213,x
79826,C,1315,x
79827,B,1232,x
79830,B,1979,x
79831,B,1379,x
79832,A,1733,x
79837,C,1400,x
79838,C,1706,x
79839,B,1314,x
79840,A,1455,x
79842,A,1062,x
79845,D,1858,x
79846,C,1990,x
79847,C,1290,x
79849,B,1166,x
79850,A,1704,x
79851,C,1126,x
79854,B,1484,x
79856,B,1458,x
79857,A,1944,x
79858,C,1488,x
79859,A,1354,x
79861,A,1651,x
79863,A,1782,x
79866,D,1454,x
79867,C,1198,x
79870,C,1157,x
79871,C,1044,x
79872,D,1862,x
79874,D,1934,x
79875,D,1270,x
79879,B,1376,x
79883,A,1738,x
79884,D,1829,x
79886,D,1116,x
79887,D,1050,x
79889,B,1727,x
79894,C,1416,x
79895,D,1431,x
79896,B,1695,x
79898,B,1534,x
79903,C,1712,x
79904,B,1780,x
79905,D,1022,x
79906,C,1323,x
79908,D,1776,x
79910,C,1636,x
79911,B,1536,x
79912,C,1242,x
79913,D,1275,x
79915,A,1211,x
79917,A,1048,x
79918,C,1355,x
79919,D,1197,x
79923,C,1225,x
79925,C,1961,x
79928,D,1228,x
79932,A,1163,x
79933,B,1190,x
79934,C,1772,x
79935,C,1838,x
79936,B,1978,x
79937,D,1321,x
79938,D,1351,x
79940,C,1404,x
79941,B,1916,x
79945,B,1887,x
79947,A,1656,x
79950,A,1246,x
79952,D,1591,x
79955,A,1205,x
79958,B,1572,x
79961,D,1026,x
79962,C,1769,x
79964,B,1177,x
79966,B,1163,x
79969,C,1273,x
79973,C,1214,x
79976,C,1198,x
79980,D,1941,x
79982,C,1214,x
79983,B,1145,x
79990,C,1445,x
79991,B,1990,x
79995,A,1934,x
79997,B,1182,x
79998,B,1650,x
79999,B,1022,x
80004,D,1844,x
80006,A,1586,x
80009,B,1788,x
80011,D,1345,x
80015,B,1225,x
80016,A,1572,x
80019,C,1737,x
80020,D,1627,x
80021,C,1412,x
80031,C,1003,x
80033,C,1577,x
80035,D,1223,x
80037,A,1295,x
80038,C,1551,x
80039,D,1662,x
80045,C,1350,x
80048,B,1737,x
80050,B,1009,x
80052,B,1298,x
80054,C,1919,x
80055,B,1441,x
80056,D,1992,x
80059,D,1592,x
80061,D,1784,x
80062,D,1672,x
80064,B,1908,x
80069,A,1791,x
80071,D,1596,x
80073,C,1093,x
80074,A,1438,x
80076,B,1566,x
80077,B,1162,x
80078,A,1485,x
80080,C,1644,x
80081,D,1915,x
80086,A,1712,x
80088,B,1573,x
80090,C,1929,x
80093,B,1687,x
80094,C,1507,x
80097,A,1194,x
80098,A,1007,x
80099,C,1879,x
80101,D,1283,x
80102,D,1036,x
80103,C,1604,x
80108,A,1593,x
80109,C,1116,x
80111,C,1051,x
80112,A,1451,x
80115,B,1871,x
80116,B,1797,x
80117,C,1737,x
80118,B,1497,x
80121,B,1081,x
80127,A,1861,x
80129,D,1275,x
80130,C,1479,x
80132,A,1327,x
80133,A,1195,x
80137,D,1674,x
80140,A,1310,x
80142,B,1276,x
80144,D,1421,x
80145,A,1095,x
80146,C,1384,x
80147,C,1103,x
80148,A,1554,x
80151,B,1967,x
80152,D,1846,x
80153,B,1467,x
80155,D,1876,x
80157,C,1484,x
80159,C,1861,x
80160,B,1882,x
80162,C,1846,x
80163,B,1825,x
80167,B,1783,x
80168,B,1063,x
80170,C,1455,x
80171,D,1265,x
80173,A,1266,x
80174,D,1132,x
80176,D,1932,x
80180,A,1609,x
80181,A,1565,x
80186,A,1315,x
80188,D,1275,x
80191,A,1084,x
80192,D,1348,x
80193,D,1875,x
80194,A,1585,x
80195,B,1981,x
80196,D,1988,x
80197,A,1171,x
80199,A,1461,x
80200,C,1075,x
80202,C,1474,x
80211,B,1443,x
80212,B,1024,x
80213,D,1204,x
80214,D,1060,x
80220,B,1799,x
80222,C,1093,x
80226,D,1801,x
80228,C,1801,x
80229,C,1326,x
80236,B,1781,x
80237,A,1508,x
80238,D,1854,x
80242,A,1029,x
80244,C,1077,x
80245,D,1019,x
80247,C,1401,x
80250,B,1028,x
80254,C,1865,x
80257,A,1080,x
80262,B,1781,x
80263,A,1847,x
80267,A,1825,x
80268,B,1259,x
80269,C,1919,x
80272,B,1516,x
80274,D,1060,x
80276,A,1888,x
80281,D,1761,x
80283,B,1889,x
80288,D,1221,x
80291,A,1190,x
80292,A,1055,x
80295,B,1673,x
80297,B,1850,x
80300,D,1145,x
80301,C,1988,x
80303,C,1942,x
80304,A,1071,x
80307,D,1509,x
80308,D,1750,x
80309,B,1925,x
80311,A,1526,x
80312,C,1140,x
80313,A,1239,x
80314,B,1891,x
80315,B,1069,x
80316,D,1694,x
80317,B,1363,x
80322,B,1992,x
80325,C,1557,x
80326,D,1282,x
80332,A,1702,x
80333,B,1183,x
80335,D,1282,x
80338,A,1111,x
80339,A,1353,x
80340,D,1839,x
80341,C,1780,x
80343,A,1573,x
80345,A,1410,x
80347,A,1216,x
80348,A,1690,x
80357,A,1915,x
80358,D,1885,x
80360,C,1159,x
80361,D,1146,x
80362,C,1286,x
80365,D,1079,x
80368,D,1437,x
80373,D,1709,x
80376,A,1178,x
80377,D,1487,x
80379,C,1158,x
80380,B,1450,x
80381,A,1993,x
80383,C,1144,x
80384,A,1876,x
80386,C,1679,x
80387,B,1377,x
80389,A,1918,x
80390,D,1311,x
80391,A,1922,x
80392,C,1416,x
80393,A,1792,x
80394,A,1909,x
80395,C,1943,x
80401,C,1080,x
80404,B,1350,x
80406,D,1159,x
80407,C,1161,x
80411,A,1371,x
80416,C,1198,x
80418,B,1522,x
80419,D,1094,x
80420,A,1169,x
80421,D,1278,x
80422,C,1652,x
80424,A,1206,x
80426,D,1448,x
80427,C,1480,x
80430,C,1616,x
80431,A,1752,x
80432,A,1685,x
80433,A,1554,x
80435,A,1287,x
80436,B,1641,x
80437,C,1894,x
80439,C,1853,x
80441,B,1402,x
80443,D,1889,x
80449,D,1132,x
80451,B,1018,x
80454,B,1750,x
80455,B,1015,x
80456,C,1860,x
80458,C,1528,x
80460,D,1782,x
80462,D,1610,x
80465,D,1141,x
80468,D,1723,x
80469,D,1142,x
80474,B,1007,x
80475,A,1883,x
80476,C,1647,x
80477,B,1387,x
80481,B,1093,x
80482,C,1942,x
80484,C,1135,x
80485,D,1466,x
80486,D,1395,x
80487,A,1983,x
80491,D,1154,x
80495,D,1493,x
80496,B,1957,x
80497,A,1278,x
80500,D,1716,x
80501,B,1332,x
80502,B,1027,x
80503,A,1827,x
80504,A,1193,x
80505,D,1314,x
80506,D,1806,x
80511,D,1996,x
80512,A,1069,x
80514,A,1199,x
80515,A,1609,x
80520,B,1534,x
80524,D,1116,x
80526,C,1070,x
80527,A,1150,x
80529,D,1869,x
80533,A,1671,x
80537,B,1837,x
80540,A,1281,x
80542,D,1861,x
80544,A,1495,x
80545,B,1689,x
80547,D,1374,x
80548,D,1667,x
80549,D,1163,x
80551,C,1517,x
80554,C,1485,x
80555,A,1385,x
80556,D,1030,x
80557,C,1578,x
80558,C,1937,x
80565,A,1836,x
80566,A,1739,x
80567,D,1007,x
80569,D,1707,x
80570,D,1418,x
80574,C,1911,x
80576,B,1422,x
80580,B,1844,x
80581,A,1395,x
80582,C,1705,x
80583,A,1453,x
80586,B,1108,x
80589,C,1258,x
80590,B,1272,x
80593,A,1824,x
80594,C,1606,x
80595,A,1961,x
80600,A,1395,x
80604,B,1631,x
80605,A,1462,x
80609,C,1352,x
80611,C,1223,x
80613,B,1506,x
80614,C,1724,x
80617,C,1181,x
80619,A,1676,x
80622,A,1743,x
80624,A,1958,x
80627,A,1883,x
80628,A,1088,x
80629,B,1670,x
80630,A,1461,x
80631,D,1526,x
80632,A,1253,x
80636,C,1104,x
80639,D,1480,x
80642,C,1531,x
80643,C,1617,x
80650,C,1927,x
80651,A,1065,x
80654,B,1363,x
80656,D,1740,x
80657,B,1244,x
80658,A,1017,x
80659,C,1482,x
80660,C,1904,x
80664,A,1472,x
80667,D,1658,x
80668,D,1857,x
80669,C,1682,x
80672,C,1417,x
80675,B,1343,x
80679,D,1347,x
80681,B,1834,x
80682,B,1669,x
80683,D,1596,x
80688,D,1075,x
80690,D,1037,x
80692,D,1795,x
80696,A,1143,x
80700,A,1916,x
80701,C,1287,x
80706,D,1951,x
80707,B,1003,x
80708,B,1687,x
80711,B,1212,x
80714,C,1789,x
80715,D,1408,x
80716,B,1741,x
80719,D,1289,x
80721,D,1454,x
80723,D,1045,x
80724,A,1213,x
80727,D,1248,x
80729,D,1027,x
80731,B,1774,x
80733,A,1434,x
80735,D,1584,x
80737,A,1557,x
80739,C,1955,x
80740,D,1158,x
80741,D,1027,x
80742,B,1487,x
80745,C,1785,x
80746,A,1220,x
80750,B,1346,x
80751,D,1647,x
80752,C,1292,x
80753,B,1852,x
80754,B,1809,x
80756,C,1551,x
80757,A,1484,x
80760,B,1294,x
80761,D,1770,x
80762,B,1083,x
80764,C,1678,x
80766,B,1147,x
80768,B,1842,x
80772,D,1241,x
80774,A,1723,x
80775,C,1830,x
80776,C,1415,x
80777,D,1783,x
80779,D,1410,x
80782,B,1172,x
80783,C,1815,x
80785,B,1469,x
80786,D,1448,x
80787,D,1436,x
80789,B,1485,x
80790,D,1699,x
80795,A,1017,x
80796,B,1775,x
80798,C,1324,x
80799,D,1596,x
80800,D,1333,x
80801,D,1910,x
80803,D,1176,x
80805,C,1390,x
80810,C,1953,x
80811,D,1821,x
80814,A,1836,x
80815,A,1205,x
80816,A,1091,x
80817,D,1915,x
80818,B,1766,x
80820,A,1295,x
80822,B,1773,x
80824,C,1140,x
80826,A,1467,x
80827,C,1555,x
80828,B,1682,x
80829,A,1822,x
80830,A,1080,x
80831,D,1628,x
80832,B,1595,x
80833,C,1652,x
80836,A,1364,x
80843,A,1363,x
80845,D,1653,x
80846,A,1295,x
80847,C,1330,x
80848,D,1642,x
80849,A,1103,x
80850,B,1352,x
80852,D,1559,x
80857,B,1677,x
80858,C,1494,x
80860,C,1311,x
80861,A,1104,x
80865,D,1094,x
80866,C,1624,x
80867,B,1504,x
80869,C,1732,x
80875,A,1031,x
80876,D,1546,x
80879,D,1285,x
80880,C,1647,x
80885,A,1694,x
80887,B,1058,x
80888,C,1948,x
80890,C,1392,x
80892,C,1869,x
80894,B,1454,x
80896,B,1534,x
80897,C,1475,x
80899,B,1091,x
80900,D,1886,x
80901,B,1151,x
80904,C,1448,x
80905,D,1948,x
80906,C,1734,x
80908,B,1885,x
80910,A,1535,x
80911,C,1247,x
80912,D,1552,x
80914,A,1693,x
80915,C,1460,x
80918,D,1551,x
80921,A,1819,x
80924,C,1425,x
80929,D,1180,x
80930,B,1851,x
80931,D,1584,x
80932,A,1584,x
80933,D,1254,x
80934,B,1464,x
80935,B,1676,x
80936,B,1254,x
80937,C,1110,x
80940,B,1127,x
80941,A,1215,x
80944,A,1350,x
80946,C,1222,x
80947,C,1107,x
80950,D,1192,x
80951,B,1327,x
80952,A,1016,x
80953,D,1595,x
80958,A,1307,x
80960,D,1954,x
80962,D,1980,x
80965,C,1306,x
80970,B,1126,x
80971,B,1557,x
80972,C,1242,x
80977,D,1477,x
80982,B,1945,x
80983,C,1125,x
80984,C,1946,x
80986,B,1373,x
80991,A,1676,x
80993,D,1920,x
80996,A,1001,x
80997,D,1373,x
80998,A,1520,x
81002,C,1803,x
81005,B,1671,x
81006,B,1667,x
81008,D,1957,x
81009,C,1613,x
81010,C,1536,x
81015,D,1899,x
81017,D,1911,x
81018,C,1379,x
81019,C,1936,x
81020,D,1606,x
81021,D,1149,x
81024,B,1464,x
81025,D,1843,x
81026,C,1296,x
81027,B,1628,x
81029,D,1612,x
81031,A,1276,x
81032,C,1037,x
81033,A,1181,x
81035,C,1521,x
81036,B,1113,x
81040,B,1755,x
81045,A,1057,x
81048,B,1727,x
81050,B,1692,x
81051,B,1309,x
81052,D,1852,x
81054,A,1908,x
81055,D,1688,x
81057,C,1184,x
81059,D,1088,x
81062,D,1960,x
81063,B,1449,x
81065,D,1541,x
81067,A,1900,x
81070,A,1437,x
81076,B,1201,x
81078,A,1287,x
81082,B,1729,x
81084,A,1621,x
81086,A,1501,x
81087,C,1453,x
81089,B,1636,x
81090,B,1446,x
81093,A,1272,x
81095,D,1948,x
81096,D,1207,x
81098,B,1989,x
81104,B,1263,x
81106,C,1214,x
81107,A,1520,x
81112,A,1259,x
81113,D,1929,x
81114,A,1058,x
81117,A,1565,x
81118,B,1490,x
81119,B,1495,x
81120,B,1005,x
81121,B,1820,x
81122,B,1286,x
81126,D,1538,x
81127,C,1175,x
81128,A,1930,x
81132,C,1739,x
81135,B,1273,x
81137,C,1243,x
81138,B,1557,x
81140,B,1798,x
81141,D,1997,x
81142,B,1275,x
81144,D,1601,x
81145,A,1226,x
81146,D,1886,x
81147,B,1099,x
81148,C,1549,x
81153,C,1953,x
81154,D,1339,x
81156,D,1505,x
81158,B,1372,x
81160,B,1849,x
81162,C,1376,x
81163,A,1076,x
81166,B,1691,x
81167,A,1246,x
81169,A,1106,x
81170,B,1477,x
81171,B,1973,x
81172,B,1688,x
81173,B,1447,x
81177,D,1687,x
81181,C,1568,x
81182,A,1318,x
81185,C,1940,x
81186,C,1723,x
81187,D,1522,x
81188,C,1123,x
81189,D,1041,x
81191,C,1004,x
81192,A,1840,x
81193,C,1918,x
81194,B,1428,x
81197,D,1654,x
81199,D,1206,x
81205,C,1439,x
81207,A,1783,x
81208,C,1127,x
81209,A,1385,x
81212,A,1109,x
81214,C,1812,x
81215,B,1527,x
81218,C,1942,x
81220,D,1667,x
81221,D,1383,x
81223,D,1299,x
81228,D,1011,x
81229,A,1026,x
81231,A,1242,x
81237,C,1965,x
81246,D,1245,x
81247,D,1831,x
81248,D,1518,x
81250,A,1130,x
81254,C,1715,x
81263,B,1359,x
81264,D,1606,x
81265,D,1102,x
81269,D,1985,x
81270,C,1508,x
81271,B,1639,x
81272,D,1573,x
81273,B,1675,x
81278,A,1087,x
81285,A,1027,x
81286,A,1888,x
81287,D,1679,x
81288,D,1659,x
81290,C,1798,x
81291,C,1822,x
81292,A,1816,x
81293,B,1322,x
81294,C,1620,x
81295,C,1222,x
81296,D,1604,x
81298,B,1055,x
81300,C,1469,x
81303,C,1685,x
81304,D,1427,x
81305,B,1701,x
81306,C,1214,x
81309,B,1360,x
81313,D,1289,x
81316,D,1980,x
81321,B,1657,x
81323,D,1871,x
81324,B,1043,x
81325,A,1566,x
81327,C,1492,x
81330,B,1571,x
81332,B,1139,x
81333,D,1365,x
81334,D,1310,x
81336,A,1529,x
81338,D,1649,x
81341,D,1091,x
81342,A,1896,x
81343,C,1144,x
81346,D,1351,x
81349,D,1358,x
81350,D,1503,x
81351,D,1043,x
81352,C,1307,x
81354,B,1414,x
81355,D,1929,x
81358,C,1631,x
81360,C,1712,x
81361,A,1616,x
81362,C,1698,x
81363,D,1962,x
81367,D,1826,x
81369,C,1558,x
81371,A,1706,x
81373,B,1526,x
81376,C,1463,x
81379,A,1813,x
81382,A,1727,x
81383,D,1605,x
81384,D,1633,x
81386,A,1630,x
81391,A,1845,x
81392,A,1771,x
81397,D,1947,x
81398,A,1920,x
81399,A,1249,x
81401,A,1820,x
81405,A,1906,x
81409,D,1461,x
81417,A,1570,x
81420,D,1714,x
81422,B,1037,x
81423,D,1042,x
81426,D,1501,x
81428,D,1425,x
81431,B,1953,x
81434,A,1440,x
81435,C,1554,x
81437,A,1911,x
81440,B,1697,x
81441,D,1533,x
81444,A,1837,x
81445,A,1213,x
81448,B,1535,x
81452,B,1405,x
81453,D,1469,x
81454,D,1551,x
81455,C,1959,x
81460,B,1980,x
81464,C,1305,x
81466,D,1510,x
81467,A,1868,x
81468,C,1291,x
81471,D,1118,x
81472,C,1801,x
81474,B,1754,x
81475,D,1661,x
81476,A,1758,x
81479,D,1017,x
81482,B,1493,x
81483,A,1053,x
81484,A,1507,x
81485,C,1365,x
81486,C,1567,x
81491,A,1635,x
81493,B,1973,x
81496,B,1104,x
81498,B,1078,x
81500,B,1716,x
81505,D,1339,x
81508,A,1128,x
81509,A,1645,x
81511,C,1639,x
81512,D,1995,x
81513,B,1268,x
81515,C,1145,x
81518,C,1164,x
81519,A,1166,x
81520,A,1348,x
81523,B,1838,x
81524,A,1658,x
81525,D,1584,x
81528,C,1970,x
81529,C,1036,x
81530,B,1427,x
81533,C,1303,x
81538,A,1882,x
81539,C,1137,x
81541,A,1942,x
81542,B,1480,x
81543,C,1340,x
81544,C,1904,x
81552,D,1032,x
81553,B,1169,x
81555,D,1345,x
81558,B,1943,x
81561,A,1973,x
81562,D,1207,x
81567,C,1285,x
81571,D,1154,x
81573,A,1923,x
81578,C,1605,x
81580,B,1977,x
81581,C,1877,x
81582,B,1994,x
81583,C,1506,x
81587,C,1202,x
81589,A,1988,x
81595,D,1027,x
81599,D,1268,x
81600,A,1251,x
81601,C,1676,x
81603,D,1578,x
81605,C,1824,x
81606,D,1193,x
81607,B,1111,x
81611,C,1998,x
81612,C,1514,x
81613,D,1347,x
81614,A,1964,x
81615,B,1181,x
81622,C,1279,x
81623,B,1477,x
81624,A,1884,x
81625,A,1101,x
81633,D,1049,x
81635,B,1707,x
81642,A,1967,x
81644,D,1904,x
81645,D,1681,x
81646,C,1592,x
81647,B,1922,x
81648,B,1613,x
81652,D,1530,x
81654,B,1044,x
81655,C,1342,x
81658,C,1466,x
81662,D,1201,x
81666,D,1862,x
81667,A,1597,x
81670,C,1521,x
81671,A,1725,x
81672,B,1210,x
81677,A,1316,x
81678,D,1730,x
81680,A,1750,x
81681,D,1398,x
81683,C,1500,x
81684,A,1258,x
81685,B,1716,x
81686,A,1571,x
81689,D,1433,x
81690,B,1359,x
81692,D,1662,x
81694,C,1210,x
81696,B,1422,x
81697,B,1836,x
81699,C,1901,x
81701,B,1377,x
81702,B,1799,x
81706,B,1058,x
81707,C,1635,x
81709,C,1387,x
81711,A,1445,x
81714,C,1410,x
81715,A,1630,x
81717,C,1506,x
81721,D,1737,x
81724,C,1708,x
81725,A,1736,x
81727,A,1884,x
81728,B,1191,x
81729,D,1126,x
81730,A,1296,x
81731,A,1963,x
81732,A,1071,x
81734,B,1017,x
81739,D,1860,x
81740,D,1058,x
81742,A,1824,x
81743,B,1673,x
81744,C,1796,x
81745,A,1976,x
81746,B,1817,x
81748,B,1849,x
81750,A,1265,x
81754,B,1502,x
81755,C,1869,x
81756,A,1571,x
81761,D,1672,x
81763,B,1717,x
81765,A,1522,x
81768,A,1629,x
81769,D,1142,x
81773,A,1868,x
81778,A,1884,x
81780,D,1115,x
81783,D,1379,x
81784,C,1473,x
81786,D,1761,x
81790,A,1191,x
81791,B,1463,x
81792,A,1509,x
81795,C,1934,x
81796,D,1158,x
81797,D,1592,x
81802,A,1997,x
81806,A,1295,x
81813,D,1019,x
81814,B,1611,x
81815,B,1785,x
81816,C,1597,x
81820,C,1243,x
81821,B,1320,x
81823,C,1530,x
81825,D,1987,x
81827,D,1300,x
81828,C,1386,x
81834,A,1575,x
81835,B,1537,x
81836,B,1033,x
81837,C,1183,x
81838,B,1753,x
81839,B,1983,x
81840,B,1576,x
81841,A,1735,x
81844,A,1599,x
81847,D,1457,x
81849,A,1372,x
81851,C,1225,x
81856,A,1940,x
81858,C,1642,x
81860,A,1126,x
81862,A,1325,x
81866,C,1587,x
81868,B,1026,x
81870,B,1406,x
81872,D,1302,x
81875,A,1230,x
81877,A,1099,x
81881,C,1986,x
81882,A,1459,x
81883,C,1139,x
81884,A,1327,x
81885,C,1960,x
81886,A,1877,x
81887,D,1207,x
81888,B,1876,x
81889,B,1395,x
81890,A,1813,x
81893,B,1342,x
81894,B,1595,x
81898,A,1178,x
81899,B,1772,x
81900,B,1988,x
81901,C,1487,x
81906,C,1800,x
81908,D,1071,x
81909,B,1210,x
81912,A,1846,x
81914,D,1713,x
81915,B,1722,x
81917,A,1802,x
81918,A,1917,x
81919,B,1190,x
81923,D,1476,x
81926,A,1120,x
81927,D,1073,x
81928,B,1738,x
81929,C,1993,x
81930,A,1166,x
81931,C,1957,x
81933,B,1686,x
81935,C,1650,x
81937,D,1361,x
81940,A,1772,x
81941,C,1894,x
81943,C,1279,x
81946,D,1595,x
81947,A,1131,x
81949,C,1573,x
81950,A,1222,x
81951,B,1962,x
81954,D,1577,x
81955,A,1722,x
81956,C,1060,x
81958,D,1369,x
81961,B,1929,x
81962,C,1961,x
81964,B,1772,x
81965,C,1515,x
81968,C,1279,x
81969,D,1914,x
81970,D,1593,x
81971,A,1879,x
81972,D,1229,x
81973,C,1876,x
81974,A,1908,x
81975,B,1826,x
81979,B,1726,x
81981,B,1087,x
81982,C,1926,x
81983,A,1663,x
